ID_Cliente,Edad,Ingreso_Anual_COP,Gasto_Anual_COP,Nivel_Educacion
3816,18,31002449.0,15609585,Profesional
3817,31,26232864.0,11366553,Profesional
3818,33,31244491.0,13100083,Profesional
3819,31,38225126.0,27090876,Bachillerato
3820,23,34292788.0,232157,Técnico
3821,31,36292481.0,21122586,Técnico
3822,37,58706961.0,17711880,Bachillerato
3823,34,34253177.0,9629733,Técnico
3824,36,21686677.0,4421557,Técnico
3825,28,46665296.0,10947153,Profesional
3826,46,15151479.0,4481709,Posgrado
3827,23,17470097.0,1000000,Profesional
3828,39,35485388.0,15351222,Profesional
3829,46,38837866.0,13337398,Bachillerato
3830,39,16097625.0,2281359,Posgrado
3831,32,24773849.0,5885468,Bachillerato
3832,29,22157044.0,13363483,Bachillerato
3833,45,23520190.0,6639390,Bachillerato
3834,20,36769688.0,23090782,Técnico
3835,25,42710727.0,15792398,Profesional
3836,31,29714534.0,14003643,Posgrado
3837,47,22833218.0,4401753,Profesional
3838,38,15277368.0,5411410,Técnico
3839,25,61025380.0,28638524,Profesional
3840,31,40336401.0,13488574,Profesional
3841,28,21070265.0,1302327,Profesional
3842,27,42991272.0,2275735,Profesional
3843,44,28964923.0,16419843,Profesional
3844,21,25988201.0,10651719,Profesional
3845,51,37292906.0,15534942,Profesional
3846,43,20706512.0,7098699,Bachillerato
3847,45,25262450.0,22134038,Bachillerato
3848,30,31878376.0,8112802,Profesional
3849,33,23370435.0,6813584,Posgrado
3850,20,41919033.0,33136743,Técnico
3851,29,76380744.0,40486534,Posgrado
3852,39,20574415.0,1316530,Bachillerato
3853,47,13047998.0,6202319,Técnico
3854,23,11026784.0,6476029,
3855,31,27825790.0,15692587,Posgrado
3856,33,21533612.0,9774424,Técnico
3857,21,33285691.0,12427497,Profesional
3858,40,32056379.0,12307654,Bachillerato
3859,27,13458205.0,4550855,Profesional
3860,33,12106657.0,3118637,Posgrado
3861,30,34784225.0,5774564,Técnico
3862,27,32101790.0,22788669,Profesional
3863,34,24246890.0,15897223,Posgrado
3864,32,13100175.0,9654887,Bachillerato
3865,31,37973669.0,9787302,Profesional
3866,27,56664457.0,12636962,Técnico
3867,38,34473420.0,13391783,Bachillerato
3868,51,19637881.0,10742423,Profesional
3869,36,30675781.0,13292924,Profesional
3870,44,15152118.0,1909702,Técnico
3871,21,50916026.0,25333271,Bachillerato
3872,36,31253130.0,13264034,Posgrado
3873,24,12392840.0,1000000,Profesional
3874,20,25812534.0,1899363,Técnico
3875,27,37820380.0,16986138,Profesional
3876,46,25398079.0,8231018,Bachillerato
3877,44,26134323.0,16119136,Técnico
3878,37,16264686.0,8732940,Profesional
3879,19,39823925.0,26020790,Profesional
3880,33,21692417.0,5068274,Bachillerato
3881,38,10205988.0,6690426,Profesional
3882,36,24917458.0,3376472,Técnico
3883,18,48997645.0,5444099,Profesional
3884,26,24722967.0,7530466,Técnico
3885,34,71535217.0,13535801,Técnico
3886,40,37176667.0,21516309,Bachillerato
3887,18,35537073.0,24842530,Profesional
3888,33,28134546.0,9326665,Técnico
3889,36,28992995.0,15363348,Bachillerato
3890,43,26297807.0,11888475,Bachillerato
3891,41,25791956.0,17390074,Profesional
3892,40,39119887.0,18101365,Bachillerato
3893,27,18789191.0,2487120,Profesional
3894,18,17518377.0,8580362,Técnico
3895,31,,7624052,Profesional
3896,45,83431393.0,37874013,Posgrado
3897,48,39109634.0,18967355,Profesional
3898,42,34933403.0,25164690,Profesional
3899,39,17680105.0,5464075,Profesional
3900,38,40971165.0,16792993,Posgrado
3901,29,28301412.0,20536662,Bachillerato
3902,33,33390848.0,4856972,Profesional
3903,51,18409875.0,2978615,Posgrado
3904,25,32502981.0,4267297,Técnico
3905,51,24270960.0,14809031,Técnico
3906,31,20458364.0,8772032,Posgrado
3907,48,43304239.0,11878649,Profesional
3908,20,13906320.0,13906320,Técnico
3909,40,39788801.0,15363353,Profesional
3910,27,42243075.0,27414477,Técnico
3911,20,19324535.0,5066738,Bachillerato
3912,37,19906238.0,9650702,Profesional
3913,45,26834397.0,11956977,Profesional
3914,26,34543364.0,13975170,Profesional
3915,20,27792602.0,11651156,Profesional
3916,34,37262170.0,20750882,Profesional
3917,34,72434826.0,19882611,Técnico
3918,40,23274049.0,13834212,Profesional
3919,44,12725494.0,1000000,Bachillerato
3920,34,45338618.0,11302417,Técnico
3921,53,69606271.0,5025158,
3922,37,36509830.0,12254528,Bachillerato
3923,31,17414845.0,3672865,Profesional
3924,18,28198004.0,17315755,Técnico
3925,32,17148927.0,11679928,Bachillerato
3926,31,41372860.0,19746703,Bachillerato
3927,44,15264840.0,1000000,Profesional
3928,39,25819576.0,1000000,
3929,23,18156497.0,2870251,Profesional
3930,36,31963982.0,16601231,Profesional
3931,41,24978776.0,7159148,Técnico
3932,50,32772129.0,15552960,Profesional
3933,43,30337138.0,10760300,Técnico
3934,42,18317701.0,10027752,Posgrado
3935,35,41043640.0,22081044,Técnico
3936,38,29277361.0,21182132,Bachillerato
3937,47,18300582.0,5208046,Técnico
3938,21,91988232.0,40228605,Profesional
3939,31,38069463.0,17719475,Profesional
3940,27,27786967.0,21422623,Posgrado
3941,38,60873603.0,6717474,Posgrado
3942,47,75347081.0,35821478,Técnico
3943,29,27897098.0,1970802,Profesional
3944,18,35690913.0,11593365,Profesional
3945,30,18305397.0,3699781,
3946,44,27871398.0,5601192,Técnico
3947,40,27157849.0,3059771,Técnico
3948,39,32904548.0,9836762,Posgrado
3949,32,35430662.0,9788033,Técnico
3950,22,39690489.0,14666899,Profesional
3951,40,33785060.0,2285477,Posgrado
3952,26,16376150.0,10073859,
3953,56,18764444.0,6570950,Bachillerato
3954,40,,12264576,Técnico
3955,29,26051545.0,6123404,Técnico
3956,28,50733402.0,29902519,Posgrado
3957,34,16772286.0,7844170,Posgrado
3958,32,25090514.0,11544247,Profesional
3959,46,,20562112,Profesional
3960,36,25822821.0,14585513,Bachillerato
3961,27,37765848.0,18729748,Profesional
3962,53,,9991776,Técnico
3963,35,34109945.0,1164451,Profesional
3964,42,26761414.0,9845659,Profesional
3965,28,41876722.0,15784696,Profesional
3966,38,13855318.0,2115363,Posgrado
3967,38,25016644.0,6429605,
3968,18,34795348.0,16962700,Profesional
3969,55,39175243.0,29293615,Técnico
3970,47,63286604.0,9776852,Profesional
3971,31,24672396.0,7879191,Profesional
3972,23,,39862720,Bachillerato
3973,38,21578241.0,4955413,Técnico
3974,35,58295248.0,16056846,Bachillerato
3975,38,45147321.0,30350609,Bachillerato
3976,36,19000553.0,5594303,Profesional
3977,40,34977919.0,10276897,Bachillerato
3978,49,29241223.0,19500670,Profesional
3979,40,41017125.0,27228453,Bachillerato
3980,24,26831097.0,5729047,Profesional
3981,48,25727855.0,11031348,Profesional
3982,51,59486219.0,16136142,Técnico
3983,66,28555139.0,1000000,Profesional
3984,23,45349925.0,4819221,Profesional
3985,37,26803209.0,11764660,Bachillerato
3986,18,69029159.0,45929842,Profesional
3987,40,21370897.0,14766884,Técnico
3988,29,22067934.0,6364153,Bachillerato
3989,54,64293335.0,32696572,Profesional
3990,27,24016093.0,4172242,Bachillerato
3991,18,66802101.0,18460872,Profesional
3992,30,46857808.0,6477779,Bachillerato
3993,18,27767673.0,17822503,Bachillerato
3994,42,12116287.0,1000000,Profesional
3995,18,29711620.0,16989409,Profesional
3996,35,31563847.0,19379300,Profesional
3997,18,53774869.0,17458888,Técnico
3998,31,66381670.0,9478813,Profesional
3999,51,21299930.0,10900218,Posgrado
4000,38,44781193.0,27389620,Profesional
4001,26,43987190.0,21266813,Profesional
4002,34,51310927.0,16716162,Profesional
4003,35,38495537.0,20839430,Bachillerato
4004,39,11358297.0,4608651,Técnico
4005,21,27756947.0,18457162,Bachillerato
4006,40,16833039.0,10791030,Posgrado
4007,18,27109778.0,11624499,Bachillerato
4008,28,48969590.0,18569397,Profesional
4009,30,34944909.0,20644653,Técnico
4010,41,53263048.0,10012133,Profesional
4011,35,35590343.0,6567176,Bachillerato
4012,20,15674487.0,1000000,Profesional
4013,25,10000000.0,10000000,Bachillerato
4014,36,32317270.0,13464855,Posgrado
4015,34,26956761.0,1000000,Profesional
4016,29,18406880.0,13700478,Profesional
4017,30,12818427.0,4442284,Bachillerato
4018,41,20776567.0,2118911,Bachillerato
4019,29,27219990.0,3815087,Posgrado
4020,34,,18116934,Bachillerato
4021,56,32967193.0,10458560,Bachillerato
4022,20,67036081.0,23284660,Profesional
4023,18,17874861.0,9829871,Técnico
4024,42,46605885.0,10614486,Bachillerato
4025,28,,18765456,Profesional
4026,31,42458704.0,13182659,Técnico
4027,27,24117553.0,13291028,Bachillerato
4028,32,51266502.0,25935836,Profesional
4029,50,34771905.0,23785353,Técnico
4030,43,21359036.0,4744410,Profesional
4031,43,29820180.0,18489787,Bachillerato
4032,20,26613522.0,7148133,Profesional
4033,23,38312896.0,25969475,Técnico
4034,18,16631674.0,6092717,Técnico
4035,26,29562939.0,6436360,Bachillerato
4036,44,36556207.0,14557978,Bachillerato
4037,40,30499461.0,19864656,Profesional
4038,32,58830945.0,109398,Técnico
4039,34,44177197.0,32139746,Profesional
4040,28,29887997.0,20581815,Posgrado
4041,37,33432949.0,13349932,Profesional
4042,42,34779570.0,14094508,Técnico
4043,18,,22823615,Técnico
4044,37,12041612.0,6649587,Posgrado
4045,44,25801541.0,8927315,Profesional
4046,30,14281683.0,10224794,Profesional
4047,42,56845545.0,34353071,Técnico
4048,63,29101002.0,22052134,Profesional
4049,33,27235653.0,4662405,Profesional
4050,38,46974084.0,13605186,Técnico
4051,27,37053387.0,6875111,Profesional
4052,36,17062449.0,9318401,Técnico
4053,39,28955052.0,9319051,Bachillerato
4054,36,25371180.0,5889577,Profesional
4055,24,12540092.0,7997785,Bachillerato
4056,37,21243676.0,10072591,Profesional
4057,49,27369444.0,17064700,Técnico
4058,39,28324351.0,15850912,Técnico
4059,-5,14297456.0,1000000,Profesional
4060,32,53358333.0,3916781,Posgrado
4061,42,28506891.0,15061157,Técnico
4062,37,30568617.0,16938718,Bachillerato
4063,25,36653840.0,19083460,Profesional
4064,38,20229850.0,7532863,Bachillerato
4065,25,37689267.0,14503386,Bachillerato
4066,28,24969624.0,10456390,Bachillerato
4067,36,19161529.0,11228635,Bachillerato
4068,999,39961685.0,24748849,Técnico
4069,23,63246153.0,23299848,Técnico
4070,45,43103839.0,12893119,Bachillerato
4071,40,47593022.0,28503468,Profesional
4072,27,23124255.0,5915029,Bachillerato
4073,19,13495921.0,5432365,Posgrado
4074,33,63197588.0,46986548,Profesional
4075,30,83801828.0,46570831,Bachillerato
4076,36,64883981.0,42463266,Posgrado
4077,31,25363329.0,8577561,Técnico
4078,18,16842074.0,7824023,Técnico
4079,31,17608047.0,11538830,Técnico
4080,31,12927167.0,1067605,Profesional
4081,41,28431795.0,15703748,Profesional
4082,28,66956045.0,11166277,Bachillerato
4083,51,27948570.0,18884450,Bachillerato
4084,18,34895533.0,11078737,Profesional
4085,48,59679934.0,15800645,Bachillerato
4086,32,24511679.0,5201696,Bachillerato
4087,43,83010168.0,45151876,Profesional
4088,35,,37952707,Profesional
4089,46,,6316501,Técnico
4090,31,22475599.0,16113736,Técnico
4091,24,42513276.0,20282983,Profesional
4092,49,25214895.0,8860488,Bachillerato
4093,33,16825906.0,4472875,Profesional
4094,37,56929673.0,30335321,Posgrado
4095,47,55114953.0,7406769,Profesional
4096,24,32425760.0,17398989,Bachillerato
4097,40,15954884.0,8616977,Técnico
4098,29,16223069.0,1000000,Bachillerato
4099,33,31652338.0,11084193,Posgrado
4100,35,23365530.0,2940589,Posgrado
4101,19,25296117.0,13562126,Bachillerato
4102,27,50007798.0,20821402,Profesional
4103,48,43284172.0,27095336,Profesional
4104,43,59755947.0,37840292,Bachillerato
4105,34,18281429.0,13023225,Bachillerato
4106,37,25269587.0,14798806,Bachillerato
4107,32,43846207.0,20206366,
4108,48,37533600.0,15906227,Posgrado
4109,32,64546608.0,30388642,Posgrado
4110,37,37020274.0,20091451,Bachillerato
4111,46,75584552.0,30076126,Bachillerato
4112,27,39299283.0,11751106,Técnico
4113,50,51023234.0,458369,Profesional
4114,19,25519424.0,279478,Profesional
4115,51,30215075.0,2504532,Profesional
4116,31,47307534.0,21418953,Profesional
4117,32,67200888.0,29605070,
4118,18,43198935.0,21923451,Profesional
4119,30,28778008.0,11521428,Posgrado
4120,24,59731821.0,29653490,Bachillerato
4121,28,10026264.0,6680331,Profesional
4122,33,14732856.0,9393236,Técnico
4123,44,42182881.0,22620326,Profesional
4124,37,30212373.0,2672138,Profesional
4125,38,40607558.0,28785677,Profesional
4126,24,30981837.0,13807486,Posgrado
4127,26,39911728.0,10058609,Técnico
4128,52,19965304.0,3050895,Profesional
4129,27,39902557.0,5012102,Bachillerato
4130,51,49323697.0,12290189,
4131,32,,2988843,Técnico
4132,35,82102997.0,52949726,Profesional
4133,45,33894291.0,14784326,Técnico
4134,47,34403314.0,12456486,Bachillerato
4135,33,14007755.0,7037668,Bachillerato
4136,31,22999941.0,13990330,Posgrado
4137,34,27239179.0,18434973,Técnico
4138,38,50721868.0,33895841,Bachillerato
4139,43,22102634.0,10063698,Bachillerato
4140,35,44672915.0,29611896,Técnico
4141,41,29975684.0,16047193,Bachillerato
4142,51,27456785.0,4664832,Profesional
4143,38,33975659.0,20076983,Bachillerato
4144,38,24670771.0,10605020,Profesional
4145,19,24207893.0,14117709,Bachillerato
4146,18,12791801.0,2134774,Técnico
4147,38,26502002.0,10954402,Profesional
4148,34,23599211.0,6811193,Bachillerato
4149,29,23178077.0,8654102,Técnico
4150,37,36952522.0,1682020,Técnico
4151,34,41700509.0,15426131,Bachillerato
4152,46,,21013049,Profesional
4153,35,,8327882,Profesional
4154,27,40003955.0,14484212,Profesional
4155,44,25885145.0,9791869,Bachillerato
4156,32,23801991.0,2263647,Técnico
4157,40,35079204.0,17127137,Bachillerato
4158,30,39968072.0,9660827,Profesional
4159,28,60347500.0,25101593,Profesional
4160,35,54422839.0,493093,Técnico
4161,35,22884524.0,2925328,Profesional
4162,39,28508270.0,8992629,Bachillerato
4163,32,41959559.0,19448174,Posgrado
4164,18,51172192.0,5390258,Bachillerato
4165,30,47975099.0,22383934,Profesional
4166,42,29056972.0,21715134,Técnico
4167,32,16025577.0,11000332,Posgrado
4168,32,18205599.0,4721261,Bachillerato
4169,44,34381345.0,9762034,Técnico
4170,27,35598737.0,19248805,Técnico
4171,19,17319927.0,7286780,Posgrado
4172,33,30676048.0,9779248,Posgrado
4173,30,41132952.0,28547914,Bachillerato
4174,25,16870795.0,9817687,Profesional
4175,33,52127674.0,28455054,Profesional
4176,39,24839417.0,15990028,Bachillerato
4177,34,56261132.0,32137792,Bachillerato
4178,38,22976481.0,13978816,Posgrado
4179,53,17955287.0,9369388,
4180,31,23858221.0,9039033,Bachillerato
4181,37,,8919515,Bachillerato
4182,29,24703808.0,10662491,Técnico
4183,26,26928808.0,16025734,Profesional
4184,29,35452010.0,3038259,Técnico
4185,30,27539124.0,22766857,Profesional
4186,38,29024525.0,22765587,Bachillerato
4187,58,12763431.0,10135065,Técnico
4188,27,36490297.0,21029058,Bachillerato
4189,30,28691351.0,12583524,Posgrado
4190,34,67110725.0,8318794,Bachillerato
4191,38,18754145.0,8177919,Profesional
4192,37,12146605.0,8090224,Técnico
4193,47,40863270.0,19253678,Profesional
4194,18,35675382.0,8647301,Técnico
4195,18,18119358.0,10083308,Profesional
4196,30,13961770.0,4997333,Profesional
4197,45,64708705.0,28944149,Técnico
4198,19,60840310.0,29637598,Bachillerato
4199,18,10000000.0,7607485,Profesional
4200,40,23857195.0,10838050,Bachillerato
4201,37,68943919.0,19568156,
4202,24,23645341.0,13358109,Bachillerato
4203,25,23473949.0,11365009,Profesional
4204,25,26044789.0,18228740,Profesional
4205,36,17128588.0,1000000,Bachillerato
4206,28,12791866.0,8282776,Profesional
4207,39,50778398.0,17623310,Técnico
4208,18,11938027.0,1000000,Bachillerato
4209,26,33948107.0,5407223,Técnico
4210,23,46734709.0,20591184,Profesional
4211,32,14520830.0,6209868,Bachillerato
4212,29,18898133.0,4526703,Posgrado
4213,42,55024964.0,27386154,Profesional
4214,18,39159507.0,21297991,Bachillerato
4215,35,22033290.0,6282595,Profesional
4216,40,54725067.0,18331710,Técnico
4217,53,54842489.0,19690497,Profesional
4218,30,34319843.0,14680904,Técnico
4219,38,19127312.0,11171519,Profesional
4220,18,24397313.0,12022923,
4221,18,34618587.0,13675883,Profesional
4222,43,27300362.0,3198682,Bachillerato
4223,34,47974804.0,23830704,Técnico
4224,46,13961594.0,7392752,Técnico
4225,21,14211700.0,1000000,Bachillerato
4226,40,32839528.0,23701958,Técnico
4227,53,23463010.0,11395677,Profesional
4228,39,,9748101,Profesional
4229,37,,8085643,Técnico
4230,35,36209339.0,11178770,Bachillerato
4231,19,29219018.0,22096344,Profesional
4232,48,48736062.0,29750711,Posgrado
4233,28,31051603.0,6473677,Técnico
4234,40,28075444.0,9202706,Bachillerato
4235,19,54038551.0,18459010,Profesional
4236,23,15564049.0,3245431,Profesional
4237,49,39228047.0,19164249,Bachillerato
4238,31,13008770.0,6977959,Profesional
4239,49,19727556.0,8735903,Profesional
4240,34,16360482.0,3048490,Técnico
4241,18,44352481.0,26848419,Profesional
4242,43,29034717.0,5588102,Técnico
4243,29,,19188652,Profesional
4244,41,17250323.0,7619347,
4245,35,25825196.0,17320156,Bachillerato
4246,19,20480326.0,5891870,Profesional
4247,36,36340211.0,5690987,Profesional
4248,56,18277153.0,6091820,Posgrado
4249,39,58328718.0,24144777,Técnico
4250,34,12979966.0,3212469,Bachillerato
4251,45,20044152.0,11556708,Posgrado
4252,37,,36784645,Profesional
4253,37,24134153.0,14942983,Posgrado
4254,24,15545295.0,3110707,Bachillerato
4255,37,33472799.0,18727812,Técnico
4256,45,23653267.0,15820467,Bachillerato
4257,26,19752148.0,5580601,Profesional
4258,49,17344266.0,7235068,Posgrado
4259,34,119747359.0,24181174,Profesional
4260,26,26454371.0,7812669,Bachillerato
4261,44,11454855.0,1000000,Bachillerato
4262,32,63310567.0,40968540,
4263,42,40720548.0,11804584,Profesional
4264,32,20449617.0,9269376,Profesional
4265,34,18814687.0,6104191,Técnico
4266,39,42011096.0,6583413,Técnico
4267,37,26515732.0,1000000,Bachillerato
4268,18,11452504.0,8111663,Profesional
4269,23,73318822.0,15126214,Técnico
4270,44,24148014.0,4644068,Posgrado
4271,33,63369536.0,39116096,Profesional
4272,29,56849922.0,24478568,Técnico
4273,21,18186737.0,11694586,Técnico
4274,24,50289299.0,8784978,Posgrado
4275,18,21660192.0,9359284,Bachillerato
4276,33,11797021.0,290172,Técnico
4277,29,24261683.0,6387608,Posgrado
4278,25,36598824.0,3026942,Profesional
4279,34,23803414.0,12556981,Profesional
4280,38,25730401.0,19762592,Bachillerato
4281,55,53142681.0,10338696,Profesional
4282,19,,11961387,Bachillerato
4283,46,19678924.0,11739460,Bachillerato
4284,44,42615265.0,9119378,Bachillerato
4285,27,33116616.0,12617062,Bachillerato
4286,37,10000000.0,10000000,Posgrado
4287,30,37165237.0,24747459,Profesional
4288,36,36492681.0,19019500,Profesional
4289,50,30303340.0,1425112,Posgrado
4290,41,46854528.0,15656804,Bachillerato
4291,40,21434474.0,12499937,Bachillerato
4292,30,35496967.0,21828447,Profesional
4293,20,13704410.0,6953336,Profesional
4294,32,36772216.0,18490387,Profesional
4295,47,79656785.0,43113018,Bachillerato
4296,19,18242776.0,6855476,Profesional
4297,24,20517872.0,10132974,Técnico
4298,36,21035040.0,12214695,Técnico
4299,25,32014742.0,10754345,Bachillerato
4300,27,17631361.0,1965271,Técnico
4301,30,37033431.0,16114207,Técnico
4302,21,45815266.0,16084143,Técnico
4303,25,39188016.0,14784988,Posgrado
4304,42,12391238.0,4663587,Posgrado
4305,21,49342274.0,23365787,Profesional
4306,19,47936685.0,32335205,Posgrado
4307,28,45434788.0,7941173,Posgrado
4308,42,36147887.0,24379344,Técnico
4309,33,33491512.0,7769536,Técnico
4310,30,50269175.0,33285995,
4311,35,78488657.0,15365917,Profesional
4312,18,18628210.0,11970426,Bachillerato
4313,39,51431975.0,30255320,Profesional
4314,38,28734222.0,8509012,Bachillerato
4315,30,28116619.0,24980029,Técnico
4316,45,13914507.0,8194668,Bachillerato
4317,23,26018366.0,5876058,Bachillerato
4318,46,18220820.0,1000000,Bachillerato
4319,36,23790115.0,1433106,Posgrado
4320,31,17324196.0,7121353,Técnico
4321,34,23968565.0,8151356,Bachillerato
4322,33,24486996.0,16640666,Bachillerato
4323,47,31487002.0,3864884,Profesional
4324,24,13380821.0,11841764,Posgrado
4325,27,14562333.0,1000000,Bachillerato
4326,45,35950914.0,2895937,Bachillerato
4327,29,20135377.0,6165883,Técnico
4328,44,51339594.0,14308700,Profesional
4329,51,33576695.0,12508436,Técnico
4330,30,40632915.0,19939995,Técnico
4331,41,60736421.0,27931254,Técnico
4332,23,25696170.0,5749643,Técnico
4333,42,,6266140,Posgrado
4334,36,46388365.0,23447401,Bachillerato
4335,39,38704433.0,22716057,Bachillerato
4336,28,27317628.0,13145503,Profesional
4337,18,60155108.0,43544665,Profesional
4338,40,26979443.0,15719649,Bachillerato
4339,18,30495654.0,15243490,Posgrado
4340,31,30320034.0,9017421,Profesional
4341,44,18800819.0,9504280,Técnico
4342,36,31186648.0,21738530,Profesional
4343,54,60314797.0,41185966,Técnico
4344,45,37475280.0,21680955,Bachillerato
4345,28,30469588.0,16247516,Técnico
4346,35,27669030.0,5512868,Profesional
4347,34,35397135.0,9522603,Profesional
4348,19,43644649.0,25756032,Técnico
4349,25,40683263.0,11053796,Técnico
4350,29,25413104.0,5833014,Profesional
4351,18,35289595.0,18142208,Profesional
4352,35,,23315944,Profesional
4353,32,18130577.0,6069330,Técnico
4354,18,32632628.0,6457145,Profesional
4355,39,10181226.0,1000000,
4356,42,38185819.0,3846263,Profesional
4357,37,41736202.0,22366941,Bachillerato
4358,31,43596219.0,13662910,Técnico
4359,40,24622827.0,12921106,Técnico
4360,41,35013048.0,18516650,Posgrado
4361,38,61140488.0,33536323,Profesional
4362,26,60829946.0,18384875,Posgrado
4363,37,29565585.0,10007498,Bachillerato
4364,46,32164301.0,11853928,Profesional
4365,29,52282042.0,19995400,Técnico
4366,55,14165315.0,9506362,Profesional
4367,29,25525029.0,11736274,Profesional
4368,35,58497417.0,32820328,Profesional
4369,28,48852113.0,11048556,Profesional
4370,37,36083268.0,13615814,Profesional
4371,18,14129731.0,7324133,
4372,29,29260610.0,9699457,Técnico
4373,24,22336892.0,9592318,Profesional
4374,36,35400177.0,17278423,Posgrado
4375,44,20015841.0,4312686,Profesional
4376,41,17963387.0,6382933,Profesional
4377,18,10684186.0,1286153,Técnico
4378,55,55262785.0,26330634,Bachillerato
4379,37,24564741.0,9647851,Profesional
4380,27,32452266.0,22867483,Bachillerato
4381,36,29966447.0,15951474,Profesional
4382,36,17592636.0,3926731,Posgrado
4383,28,15985226.0,7008033,Bachillerato
4384,36,18147627.0,5297222,Bachillerato
4385,28,20897157.0,2076640,Profesional
4386,30,36035353.0,1412011,Técnico
4387,28,20152705.0,7422106,Técnico
4388,20,,9352069,Técnico
4389,36,50137683.0,16724350,Bachillerato
4390,40,44942197.0,35142784,Bachillerato
4391,40,28257754.0,21545059,Posgrado
4392,43,63965108.0,8306383,Bachillerato
4393,38,26901836.0,6584333,Técnico
4394,29,29534724.0,14327804,Posgrado
4395,43,32661096.0,24121773,Profesional
4396,21,,9019634,Bachillerato
4397,25,41250012.0,18901381,Profesional
4398,25,23656424.0,11767979,Profesional
4399,45,,5907792,Profesional
4400,44,41311828.0,33147407,Profesional
4401,39,42897591.0,24853794,Profesional
4402,45,24643713.0,12564373,Bachillerato
4403,26,13566497.0,3514173,Profesional
4404,38,27046005.0,10833668,Profesional
4405,33,40974924.0,20802551,Profesional
4406,43,73988213.0,24800611,Bachillerato
4407,33,16481168.0,3842508,Bachillerato
4408,31,24237760.0,11381637,Posgrado
4409,40,24692402.0,9410484,
4410,43,59092265.0,16542505,Técnico
4411,28,29480429.0,16243193,Profesional
4412,34,19058898.0,17515225,Técnico
4413,24,39668008.0,18559519,Bachillerato
4414,18,24505023.0,10891718,Profesional
4415,37,16264807.0,5075027,Profesional
4416,41,19198088.0,320747,Profesional
4417,37,71394323.0,31811979,Posgrado
4418,18,36353918.0,18758458,Técnico
4419,31,31660739.0,18774890,Profesional
4420,18,26476313.0,7461682,Bachillerato
4421,48,34718469.0,12921512,Técnico
4422,24,34512285.0,24665114,Profesional
4423,47,34718816.0,1575881,Bachillerato
4424,44,31773097.0,14202274,Profesional
4425,25,46321052.0,33650690,Bachillerato
4426,23,30348574.0,3243496,Bachillerato
4427,38,18397742.0,14058494,Profesional
4428,26,22086927.0,8545724,Profesional
4429,36,11152771.0,1000000,Bachillerato
4430,30,82649265.0,18239459,Posgrado
4431,18,46181287.0,14733470,Bachillerato
4432,18,19809510.0,6382360,Bachillerato
4433,37,26056700.0,15777494,Bachillerato
4434,29,21818519.0,12564545,Bachillerato
4435,29,64875560.0,32854761,Bachillerato
4436,41,14750231.0,1982246,Profesional
4437,46,31767234.0,5059013,Profesional
4438,32,28415462.0,12082295,Técnico
4439,31,45359366.0,24556568,Posgrado
4440,40,28479734.0,18052870,Técnico
4441,21,12454636.0,4291766,Bachillerato
4442,37,26460113.0,16297550,Técnico
4443,40,18450957.0,10578890,
4444,41,31217759.0,18461322,Profesional
4445,18,61453813.0,17071708,Técnico
4446,27,12572158.0,7834005,
4447,26,20107361.0,7583504,Profesional
4448,35,22756501.0,10324040,Profesional
4449,39,24788549.0,5982040,Profesional
4450,-5,43434767.0,13443134,Bachillerato
4451,30,27506577.0,9612794,Bachillerato
4452,30,36932751.0,12457670,Profesional
4453,46,21939986.0,1000000,
4454,37,33654930.0,8809195,Bachillerato
4455,47,44260657.0,5108268,Profesional
4456,37,20801968.0,11969835,Técnico
4457,23,44339522.0,19345436,Profesional
4458,21,30795967.0,4755094,Técnico
4459,19,50598781.0,13502554,Posgrado
4460,41,27125857.0,8388569,Profesional
4461,46,36300071.0,7858460,Bachillerato
4462,53,29397048.0,448392,Profesional
4463,43,28590979.0,19348442,Profesional
4464,46,34146585.0,9781333,Profesional
4465,29,39236252.0,21726779,Profesional
4466,23,16061336.0,1000000,Profesional
4467,43,61437118.0,41330730,Técnico
4468,39,11838605.0,5172874,Técnico
4469,36,21301794.0,14482049,Posgrado
4470,38,28618771.0,16781005,Técnico
4471,38,36869157.0,29956782,Bachillerato
4472,47,65975512.0,33735666,Bachillerato
4473,47,11846727.0,3985057,Posgrado
4474,40,23274313.0,15284762,Profesional
4475,43,10358222.0,8877828,Profesional
4476,40,30478099.0,13585428,Profesional
4477,30,,21320896,Profesional
4478,42,66459667.0,33648473,Profesional
4479,21,31865208.0,17318041,Bachillerato
4480,45,50562487.0,10203144,Bachillerato
4481,23,40169818.0,12553343,Profesional
4482,37,24132833.0,4005854,Técnico
4483,26,14830961.0,5960994,Profesional
4484,40,34422090.0,15685013,Profesional
4485,34,14227068.0,14227068,Profesional
4486,19,57328674.0,24235432,Bachillerato
4487,39,27664951.0,14644688,Bachillerato
4488,29,54531912.0,13906830,Profesional
4489,43,23596305.0,14693773,
4490,35,34316379.0,14481082,Profesional
4491,38,33310471.0,17980723,Profesional
4492,25,29331890.0,11425796,Posgrado
4493,29,24164089.0,2793321,Profesional
4494,30,36504129.0,19012733,Técnico
4495,43,18880237.0,7180810,Profesional
4496,51,16386858.0,12018242,Bachillerato
4497,26,55846721.0,32994613,Técnico
4498,45,43154270.0,33045474,Profesional
4499,18,31004835.0,18256422,Profesional
4500,23,68976686.0,48826374,Profesional
4501,25,26240778.0,18110677,Bachillerato
